accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,date,time
-0.36,0.90,9.54,-0.00,0.00,-0.00,2025-2-4,20:39:0
-0.68,0.84,9.79,0.00,-0.01,-0.00,2025-2-4,20:39:0
-0.47,0.76,9.71,-0.00,-0.01,0.00,2025-2-4,20:39:0
-0.74,0.63,9.84,-0.00,-0.01,0.00,2025-2-4,20:39:0
-0.44,0.86,9.54,0.00,0.00,-0.00,2025-2-4,20:39:0
-0.40,0.86,9.73,0.00,-0.00,0.00,2025-2-4,20:39:0
-0.47,0.82,9.69,-0.00,-0.00,-0.00,2025-2-4,20:39:0
-0.55,0.70,9.69,0.00,-0.01,-0.00,2025-2-4,20:39:0
-0.55,0.95,9.56,-0.01,-0.00,-0.00,2025-2-4,20:39:0
-0.44,0.67,9.71,-0.00,-0.01,0.00,2025-2-4,20:39:0
-0.63,0.82,9.81,0.01,0.00,0.00,2025-2-4,20:39:0
-0.40,0.91,9.50,0.00,0.00,-0.00,2025-2-4,20:39:0
-0.51,0.74,9.84,-0.00,-0.01,0.00,2025-2-4,20:39:0
-0.51,0.76,9.50,0.01,0.02,-0.01,2025-2-4,20:39:0
-0.63,0.80,9.69,0.00,-0.01,0.00,2025-2-4,20:39:0
-0.36,0.67,9.50,-0.02,-0.00,-0.00,2025-2-4,20:39:0
-0.86,0.70,9.81,0.01,0.00,-0.00,2025-2-4,20:39:0
-0.34,1.01,9.44,-0.01,0.00,0.00,2025-2-4,20:39:0
-0.49,0.91,9.81,0.00,-0.00,0.00,2025-2-4,20:39:0
-0.45,0.88,9.67,0.00,0.01,-0.00,2025-2-4,20:39:0
-0.57,0.61,9.86,0.00,-0.00,-0.00,2025-2-4,20:39:0
-0.61,0.78,9.75,-0.00,0.01,-0.00,2025-2-4,20:39:0
-0.47,0.78,9.56,0.00,-0.00,-0.00,2025-2-4,20:39:0
-0.57,0.95,9.75,-0.01,0.00,-0.00,2025-2-4,20:39:1
-0.34,0.76,9.61,0.00,0.00,0.00,2025-2-4,20:39:1
-0.42,0.82,9.67,-0.00,-0.01,-0.00,2025-2-4,20:39:1
-0.80,0.67,9.86,-0.00,-0.00,0.00,2025-2-4,20:39:1
-0.47,0.93,9.52,0.00,-0.00,0.00,2025-2-4,20:39:1
-0.63,0.72,9.84,-0.00,0.00,-0.00,2025-2-4,20:39:1
-0.53,0.80,9.59,0.00,-0.01,0.00,2025-2-4,20:39:1
-0.45,0.82,9.79,-0.00,-0.01,-0.00,2025-2-4,20:39:1
-0.44,0.72,9.73,0.00,-0.00,0.00,2025-2-4,20:39:1
-0.61,0.67,9.75,0.00,0.00,-0.00,2025-2-4,20:39:1
-0.59,0.88,9.69,0.00,-0.01,-0.00,2025-2-4,20:39:1
-0.47,0.90,9.65,-0.00,0.00,-0.00,2025-2-4,20:39:1
-0.59,0.88,9.79,-0.00,-0.01,0.00,2025-2-4,20:39:1
-0.67,0.86,9.75,-0.00,0.01,-0.00,2025-2-4,20:39:1
-0.57,0.93,9.75,0.00,-0.01,0.00,2025-2-4,20:39:1
-0.30,0.82,9.56,-0.00,0.00,-0.00,2025-2-4,20:39:1
-0.47,0.76,9.81,0.01,-0.01,0.00,2025-2-4,20:39:1
-0.55,0.74,9.58,-0.01,-0.00,0.00,2025-2-4,20:39:1
-0.59,0.88,9.77,-0.00,0.01,-0.00,2025-2-4,20:39:1
-0.26,0.84,9.52,-0.01,-0.00,-0.00,2025-2-4,20:39:1
-0.40,0.88,9.75,-0.01,0.00,-0.00,2025-2-4,20:39:1
-0.49,0.88,9.48,-0.00,0.00,-0.00,2025-2-4,20:39:1
-0.65,0.72,9.69,-0.01,0.00,-0.00,2025-2-4,20:39:1
-0.51,0.93,9.59,-0.00,0.00,0.00,2025-2-4,20:39:1
-0.63,0.74,9.77,0.00,0.00,-0.00,2025-2-4,20:39:1
-0.51,0.76,9.59,-0.01,-0.00,-0.00,2025-2-4,20:39:1
-0.55,0.74,9.61,0.00,0.01,-0.00,2025-2-4,20:39:1
-0.65,0.90,9.81,0.00,-0.01,-0.00,2025-2-4,20:39:1
-0.38,0.67,9.63,0.00,0.01,-0.00,2025-2-4,20:39:1
-0.74,0.93,9.81,0.00,-0.01,0.00,2025-2-4,20:39:2
-0.51,0.86,9.52,0.00,0.00,-0.00,2025-2-4,20:39:2
-0.55,0.80,9.73,-0.00,-0.01,0.00,2025-2-4,20:39:2
-0.47,0.74,9.61,0.00,0.01,-0.01,2025-2-4,20:39:2
-0.61,0.97,9.81,-0.00,-0.00,0.00,2025-2-4,20:39:2
-0.30,0.72,9.48,0.00,0.00,-0.00,2025-2-4,20:39:2
-0.67,0.70,9.75,0.00,-0.01,0.00,2025-2-4,20:39:2
-0.47,0.84,9.50,0.01,0.01,-0.00,2025-2-4,20:39:2
-0.51,0.55,9.84,-0.00,-0.01,0.00,2025-2-4,20:39:2
-0.47,0.70,9.61,-0.01,-0.00,-0.00,2025-2-4,20:39:2
-0.45,0.59,9.71,0.00,-0.01,0.00,2025-2-4,20:39:2
-0.53,0.82,9.59,-0.01,-0.01,-0.00,2025-2-4,20:39:2
-0.53,0.80,9.71,0.00,-0.01,0.00,2025-2-4,20:39:2
-0.40,0.99,9.61,-0.00,0.00,-0.00,2025-2-4,20:39:2
-0.59,0.84,9.71,0.00,-0.00,-0.00,2025-2-4,20:39:2
-0.44,0.65,9.69,0.00,0.00,0.00,2025-2-4,20:39:2
-0.44,0.67,9.84,-0.00,-0.00,-0.00,2025-2-4,20:39:2
-0.51,0.91,9.63,0.00,-0.00,0.00,2025-2-4,20:39:2
-0.42,1.03,9.61,-0.00,0.00,-0.00,2025-2-4,20:39:2
-0.68,0.74,9.79,-0.00,-0.00,-0.00,2025-2-4,20:39:2
-0.49,0.78,9.73,0.00,0.01,-0.00,2025-2-4,20:39:2
-0.65,0.82,9.82,0.00,0.00,-0.00,2025-2-4,20:39:2
-0.44,0.93,9.63,-0.01,0.00,-0.00,2025-2-4,20:39:2
-0.72,0.78,9.84,-0.01,-0.00,-0.00,2025-2-4,20:39:2
-0.47,0.74,9.61,-0.00,0.00,-0.00,2025-2-4,20:39:2
-0.76,0.61,9.79,0.00,-0.00,-0.00,2025-2-4,20:39:2
-0.55,0.74,9.67,0.00,0.00,-0.00,2025-2-4,20:39:2
-0.78,0.74,9.77,0.00,-0.00,-0.00,2025-2-4,20:39:2
-0.32,0.97,9.54,-0.01,0.00,-0.00,2025-2-4,20:39:2
-0.49,0.61,9.67,0.01,0.00,-0.00,2025-2-4,20:39:3
-0.55,0.78,9.59,-0.00,0.00,-0.00,2025-2-4,20:39:3
-0.65,0.78,9.69,0.00,-0.00,-0.00,2025-2-4,20:39:3
-0.42,1.05,9.56,-0.00,-0.00,-0.00,2025-2-4,20:39:3
-0.40,0.91,9.69,0.00,-0.01,-0.00,2025-2-4,20:39:3
-0.34,0.88,9.58,-0.01,-0.00,-0.00,2025-2-4,20:39:3
-0.51,0.91,9.73,0.00,0.00,-0.00,2025-2-4,20:39:3
-0.53,0.86,9.65,-0.00,-0.00,-0.00,2025-2-4,20:39:3
-0.40,0.70,9.73,0.00,-0.00,-0.00,2025-2-4,20:39:3
-0.57,0.78,9.77,0.00,-0.00,0.00,2025-2-4,20:39:3
-0.55,0.82,9.71,0.00,-0.00,-0.00,2025-2-4,20:39:3
-0.82,0.86,9.79,-0.00,0.00,0.00,2025-2-4,20:39:3
-0.11,0.53,9.63,0.00,-0.00,-0.00,2025-2-4,20:39:3
-0.26,0.70,9.59,0.00,-0.01,0.00,2025-2-4,20:39:3
-0.67,0.93,9.73,0.00,-0.00,-0.00,2025-2-4,20:39:3
-0.65,0.88,9.79,-0.01,-0.01,-0.00,2025-2-4,20:39:3
-0.49,0.86,9.69,-0.01,0.00,0.00,2025-2-4,20:39:3
-0.44,0.93,9.69,-0.00,-0.01,-0.00,2025-2-4,20:39:3
-0.51,0.86,9.63,-0.00,0.00,-0.00,2025-2-4,20:39:3
-0.49,0.80,9.73,0.00,0.00,0.00,2025-2-4,20:39:3
-0.53,0.82,9.61,-0.00,-0.00,-0.00,2025-2-4,20:39:3
-2.16,1.89,9.04,-0.02,-0.00,-0.00,2025-2-4,20:39:3
0.19,0.24,10.21,-0.65,-0.22,0.09,2025-2-4,20:39:3
-0.82,0.45,10.26,-0.24,0.17,-0.09,2025-2-4,20:39:3
-0.34,0.78,8.90,0.17,-0.06,0.04,2025-2-4,20:39:3
-0.45,0.72,9.98,-0.04,-0.01,0.02,2025-2-4,20:39:3
-0.65,0.59,9.67,-0.01,-0.01,-0.00,2025-2-4,20:39:3
-0.42,0.68,9.75,-0.08,-0.05,0.01,2025-2-4,20:39:3
-0.34,0.59,9.77,-0.02,-0.01,0.00,2025-2-4,20:39:3
-0.30,0.67,9.73,-0.01,-0.02,0.00,2025-2-4,20:39:4
-0.28,0.68,9.81,-0.02,-0.05,0.01,2025-2-4,20:39:4
-0.59,0.61,9.61,-0.05,-0.01,-0.00,2025-2-4,20:39:4
-0.42,0.51,9.86,-0.00,-0.01,-0.01,2025-2-4,20:39:4
-0.34,0.57,9.52,0.01,0.01,-0.00,2025-2-4,20:39:4
-0.36,0.61,9.86,-0.03,-0.01,0.00,2025-2-4,20:39:4
-0.15,0.55,9.44,-0.02,-0.01,-0.00,2025-2-4,20:39:4
-0.45,0.51,9.79,-0.02,-0.02,0.00,2025-2-4,20:39:4
-0.45,0.49,9.71,-0.00,-0.01,-0.00,2025-2-4,20:39:4
-0.47,0.49,9.81,-0.02,-0.02,-0.01,2025-2-4,20:39:4
-0.15,0.44,9.58,-0.02,-0.02,0.00,2025-2-4,20:39:4
-0.53,0.61,9.86,-0.02,-0.02,-0.00,2025-2-4,20:39:4
-0.13,0.55,9.63,-0.01,-0.01,-0.00,2025-2-4,20:39:4
-0.51,0.53,9.77,-0.01,-0.01,0.00,2025-2-4,20:39:4
-0.51,0.47,9.81,-0.00,0.00,-0.00,2025-2-4,20:39:4
-0.13,0.51,9.65,-0.01,-0.01,-0.00,2025-2-4,20:39:4
-0.17,0.61,9.82,0.00,-0.00,-0.00,2025-2-4,20:39:4
-0.38,0.59,9.65,-0.01,-0.01,0.00,2025-2-4,20:39:4
-0.61,0.57,9.86,0.00,-0.01,0.00,2025-2-4,20:39:4
-0.15,0.57,9.58,-0.00,0.00,-0.00,2025-2-4,20:39:4
-0.67,0.57,9.92,0.00,0.00,0.00,2025-2-4,20:39:4
-0.26,0.57,9.67,-0.00,-0.00,-0.00,2025-2-4,20:39:4
-0.44,0.68,9.81,-0.00,-0.01,0.00,2025-2-4,20:39:4
-0.30,0.55,9.81,0.00,-0.00,-0.00,2025-2-4,20:39:4
-0.30,0.68,9.63,-0.01,-0.01,-0.00,2025-2-4,20:39:4
-0.34,0.57,9.73,0.01,-0.00,-0.00,2025-2-4,20:39:4
-0.42,0.61,9.63,0.00,0.00,0.00,2025-2-4,20:39:4
-0.57,0.32,9.86,0.00,-0.00,0.00,2025-2-4,20:39:4
-0.24,0.57,9.63,-0.01,-0.01,-0.00,2025-2-4,20:39:4
-0.44,0.47,9.81,-0.00,-0.01,0.00,2025-2-4,20:39:4
-0.42,0.47,9.65,-0.00,0.01,-0.00,2025-2-4,20:39:5
-0.45,0.57,9.84,0.00,0.01,-0.00,2025-2-4,20:39:5
-0.26,0.49,9.56,-0.01,-0.00,-0.00,2025-2-4,20:39:5
-0.57,0.49,9.79,-0.01,-0.01,0.00,2025-2-4,20:39:5
-0.34,0.49,9.63,-0.01,-0.00,-0.00,2025-2-4,20:39:5
-0.34,0.53,9.88,0.00,-0.01,-0.00,2025-2-4,20:39:5
-0.34,0.49,9.71,-0.00,0.01,-0.00,2025-2-4,20:39:5
-0.47,0.53,9.84,-0.01,-0.00,-0.00,2025-2-4,20:39:5
-0.24,0.57,9.61,-0.01,-0.00,-0.00,2025-2-4,20:39:5
-0.34,0.51,9.61,-0.01,-0.01,-0.00,2025-2-4,20:39:5
-0.26,0.55,9.65,-0.01,-0.01,-0.01,2025-2-4,20:39:5
-0.34,0.57,9.69,-0.00,-0.00,-0.00,2025-2-4,20:39:5
-0.44,0.49,9.79,-0.00,0.01,-0.00,2025-2-4,20:39:5
-0.19,0.47,9.67,-0.01,-0.01,-0.00,2025-2-4,20:39:5
-0.38,0.51,9.86,-0.00,-0.01,0.00,2025-2-4,20:39:5
-0.30,0.59,9.71,-0.01,-0.01,0.00,2025-2-4,20:39:5
-0.38,0.49,9.86,-0.01,0.00,-0.00,2025-2-4,20:39:5
-0.28,0.59,9.52,-0.00,0.01,-0.00,2025-2-4,20:39:5
-0.61,0.51,10.00,0.00,-0.01,0.00,2025-2-4,20:39:5
-0.24,0.47,9.50,-0.01,-0.01,0.00,2025-2-4,20:39:5
-0.36,0.44,9.88,0.00,-0.01,0.00,2025-2-4,20:39:5
-0.19,0.47,9.61,-0.01,-0.01,-0.00,2025-2-4,20:39:5
-0.65,0.57,9.73,0.00,-0.01,0.00,2025-2-4,20:39:5
-0.15,0.55,9.65,-0.01,0.00,0.00,2025-2-4,20:39:5
-0.17,0.42,9.79,0.00,-0.01,0.00,2025-2-4,20:39:5
-0.30,0.57,9.48,-0.00,-0.00,-0.00,2025-2-4,20:39:5
-0.42,0.59,9.73,0.01,-0.00,0.00,2025-2-4,20:39:5
-0.30,0.45,9.61,-0.00,0.01,-0.00,2025-2-4,20:39:5
-0.36,0.44,9.79,0.00,-0.01,0.00,2025-2-4,20:39:5
-0.28,0.47,9.73,-0.00,0.01,-0.00,2025-2-4,20:39:6
-0.21,0.59,9.67,0.00,-0.01,0.00,2025-2-4,20:39:6
-0.42,0.42,9.88,-0.00,-0.01,-0.00,2025-2-4,20:39:6
-0.17,0.42,9.54,-0.01,0.00,-0.00,2025-2-4,20:39:6
-0.34,0.49,9.82,-0.00,0.00,-0.00,2025-2-4,20:39:6
-0.15,0.57,9.58,-0.01,0.00,-0.01,2025-2-4,20:39:6
-0.38,0.36,9.71,0.00,-0.00,-0.00,2025-2-4,20:39:6
-0.21,0.45,9.59,-0.01,0.00,-0.00,2025-2-4,20:39:6
-0.51,0.55,9.98,-0.00,0.00,0.00,2025-2-4,20:39:6
-0.17,0.61,9.54,0.00,-0.01,0.00,2025-2-4,20:39:6
-0.30,0.40,9.86,0.00,-0.00,0.00,2025-2-4,20:39:6
-0.26,0.47,9.65,0.01,-0.00,0.00,2025-2-4,20:39:6
-0.26,0.44,9.63,-0.01,-0.00,-0.00,2025-2-4,20:39:6
-0.21,0.47,9.69,0.00,-0.01,0.00,2025-2-4,20:39:6
-0.22,0.47,9.61,-0.01,0.00,-0.00,2025-2-4,20:39:6
-0.21,0.51,9.86,0.00,-0.01,0.00,2025-2-4,20:39:6
-0.26,0.59,9.65,-0.00,0.00,-0.00,2025-2-4,20:39:6
-0.24,0.49,9.75,0.00,-0.00,-0.00,2025-2-4,20:39:6
-0.28,0.53,9.52,-0.01,0.00,-0.00,2025-2-4,20:39:6
-0.44,0.44,9.94,0.00,-0.01,0.00,2025-2-4,20:39:6
-0.13,0.47,9.65,-0.01,0.01,-0.00,2025-2-4,20:39:6
-0.34,0.44,9.92,0.00,-0.00,0.00,2025-2-4,20:39:6
-0.19,0.44,9.56,-0.00,0.00,-0.00,2025-2-4,20:39:6
-0.36,0.49,9.75,-0.01,0.00,-0.01,2025-2-4,20:39:6
-0.22,0.61,9.65,-0.00,0.01,-0.01,2025-2-4,20:39:6
-0.40,0.59,9.92,-0.01,0.00,-0.00,2025-2-4,20:39:6
-0.24,0.42,9.69,-0.00,0.00,-0.01,2025-2-4,20:39:6
-0.28,0.49,9.82,-0.01,0.00,-0.00,2025-2-4,20:39:6
-0.24,0.47,9.84,-0.01,0.00,-0.00,2025-2-4,20:39:6
-0.26,0.45,9.63,-0.01,0.01,-0.00,2025-2-4,20:39:7
-0.30,0.65,9.75,0.00,-0.01,0.00,2025-2-4,20:39:7
-0.15,0.61,9.69,-0.01,0.00,-0.01,2025-2-4,20:39:7
-0.36,0.38,9.84,0.00,-0.00,-0.00,2025-2-4,20:39:7
-0.17,0.40,9.56,-0.00,0.00,-0.01,2025-2-4,20:39:7
-0.40,0.47,9.82,0.00,-0.01,0.00,2025-2-4,20:39:7
-0.21,0.44,9.61,0.00,-0.00,-0.00,2025-2-4,20:39:7
-0.38,0.49,9.79,0.00,-0.01,-0.00,2025-2-4,20:39:7
-0.13,0.51,9.67,-0.01,-0.00,-0.00,2025-2-4,20:39:7
-0.24,0.45,9.86,0.00,-0.01,-0.00,2025-2-4,20:39:7
-0.45,0.63,9.59,0.00,-0.01,0.00,2025-2-4,20:39:7
-0.47,0.49,9.81,-0.00,-0.01,0.00,2025-2-4,20:39:7
-0.15,0.55,9.59,0.00,-0.00,-0.00,2025-2-4,20:39:7
-0.22,0.26,9.82,0.00,-0.00,-0.00,2025-2-4,20:39:7
-0.36,0.44,9.79,0.00,-0.01,-0.00,2025-2-4,20:39:7
-0.44,0.44,9.59,0.00,-0.01,0.00,2025-2-4,20:39:7
-0.32,0.45,9.92,0.00,-0.00,0.00,2025-2-4,20:39:7
-0.13,0.38,9.67,-0.01,0.00,-0.00,2025-2-4,20:39:7
-0.28,0.40,9.73,-0.00,-0.00,0.00,2025-2-4,20:39:7
-0.34,0.57,9.65,-0.00,0.00,-0.00,2025-2-4,20:39:7
-0.21,0.42,9.88,-0.00,0.00,-0.00,2025-2-4,20:39:7
-0.22,0.45,9.69,-0.01,0.00,-0.00,2025-2-4,20:39:7
-0.44,0.47,9.82,-0.00,-0.01,0.00,2025-2-4,20:39:7
-0.40,0.44,9.59,-0.00,-0.00,-0.00,2025-2-4,20:39:7
-0.42,0.40,9.98,-0.00,0.00,-0.00,2025-2-4,20:39:7
-0.34,0.53,9.58,-0.01,0.00,-0.00,2025-2-4,20:39:7
-0.30,0.61,9.82,-0.00,-0.01,-0.00,2025-2-4,20:39:7
-0.34,0.70,9.69,-0.01,0.00,-0.01,2025-2-4,20:39:7
-0.42,0.40,9.90,0.00,-0.01,0.00,2025-2-4,20:39:7
-0.40,0.57,9.59,-0.00,0.01,-0.00,2025-2-4,20:39:8
-0.34,0.53,9.73,-0.00,-0.00,-0.01,2025-2-4,20:39:8
-0.15,0.51,9.63,-0.01,0.00,-0.01,2025-2-4,20:39:8
-0.30,0.45,9.71,-0.01,-0.00,0.00,2025-2-4,20:39:8
-0.21,0.45,9.86,-0.00,0.00,-0.01,2025-2-4,20:39:8
-0.28,0.51,9.58,-0.00,0.00,-0.00,2025-2-4,20:39:8
-0.47,0.32,9.94,0.00,-0.01,0.00,2025-2-4,20:39:8
-0.13,0.42,9.58,-0.00,0.00,-0.00,2025-2-4,20:39:8
-0.40,0.45,9.90,0.00,-0.01,0.00,2025-2-4,20:39:8
-0.15,0.49,9.56,-0.00,0.00,-0.00,2025-2-4,20:39:8
-0.45,0.38,9.79,0.01,-0.00,0.00,2025-2-4,20:39:8
-0.21,0.44,9.59,-0.00,0.00,-0.00,2025-2-4,20:39:8
-0.40,0.55,9.88,0.01,-0.00,0.00,2025-2-4,20:39:8
-0.24,0.57,9.61,-0.00,0.00,-0.00,2025-2-4,20:39:8
-0.34,0.47,9.90,0.01,-0.01,0.00,2025-2-4,20:39:8
-0.15,0.51,9.50,-0.00,0.00,-0.00,2025-2-4,20:39:8
-0.17,0.44,9.82,0.01,-0.01,0.00,2025-2-4,20:39:8
-0.32,0.47,9.67,0.00,-0.00,0.00,2025-2-4,20:39:8
-0.38,0.49,9.71,0.00,-0.01,0.00,2025-2-4,20:39:8
-0.21,0.61,9.52,-0.01,-0.01,0.00,2025-2-4,20:39:8
-0.51,0.44,9.81,0.00,-0.01,0.00,2025-2-4,20:39:8
-0.30,0.42,9.58,0.00,0.00,-0.00,2025-2-4,20:39:8
-0.21,0.34,9.71,0.00,-0.01,0.00,2025-2-4,20:39:8
-0.28,0.40,9.86,-0.00,0.00,-0.00,2025-2-4,20:39:8
-0.17,0.57,9.59,0.01,-0.00,0.00,2025-2-4,20:39:8
-0.22,0.53,9.79,-0.00,0.01,-0.00,2025-2-4,20:39:8
-0.22,0.51,9.40,0.00,-0.00,0.00,2025-2-4,20:39:8
-0.42,0.45,9.92,-0.00,-0.00,-0.00,2025-2-4,20:39:8
-0.15,0.51,9.52,0.00,-0.01,0.00,2025-2-4,20:39:8
-0.26,0.47,9.58,-0.00,-0.00,-0.00,2025-2-4,20:39:9
-0.26,0.44,9.40,0.00,0.00,-0.00,2025-2-4,20:39:9
-0.45,0.49,9.79,-0.00,-0.01,0.00,2025-2-4,20:39:9
-0.17,0.51,9.48,0.00,0.00,0.00,2025-2-4,20:39:9
-0.44,0.45,9.82,-0.00,-0.00,0.00,2025-2-4,20:39:9
-0.44,0.68,9.69,0.00,0.00,0.00,2025-2-4,20:39:9
-0.57,0.45,9.90,-0.00,-0.01,-0.00,2025-2-4,20:39:9
-0.21,0.40,9.77,0.01,-0.00,0.00,2025-2-4,20:39:9
-0.30,0.34,9.77,-0.00,0.00,-0.00,2025-2-4,20:39:9
-0.13,0.40,9.59,-0.00,-0.01,0.00,2025-2-4,20:39:9
-0.30,0.57,9.69,-0.00,-0.01,0.00,2025-2-4,20:39:9
-0.30,0.44,9.73,0.00,0.00,0.00,2025-2-4,20:39:9
-0.32,0.42,9.81,-0.01,0.01,-0.00,2025-2-4,20:39:9
-0.17,0.42,9.73,0.00,-0.00,0.00,2025-2-4,20:39:9
-0.47,0.44,9.82,-0.00,0.00,-0.00,2025-2-4,20:39:9
-0.21,0.49,9.61,-0.00,0.00,0.00,2025-2-4,20:39:9
-0.34,0.45,9.79,-0.00,0.00,-0.00,2025-2-4,20:39:9
-0.24,0.51,9.63,-0.00,-0.01,0.00,2025-2-4,20:39:9
-0.19,0.53,9.59,-0.01,0.00,-0.00,2025-2-4,20:39:9
-0.40,0.57,9.79,0.00,0.00,-0.00,2025-2-4,20:39:9
-0.17,0.67,9.81,-0.00,0.01,-0.00,2025-2-4,20:39:9
-0.42,0.42,9.94,0.00,0.00,-0.00,2025-2-4,20:39:9
-0.32,0.53,9.77,-0.00,0.00,-0.00,2025-2-4,20:39:9
-0.34,0.44,9.77,-0.00,-0.01,-0.00,2025-2-4,20:39:9
-0.17,0.44,9.59,-0.01,0.00,-0.00,2025-2-4,20:39:9
-0.32,0.45,9.86,-0.00,-0.00,0.00,2025-2-4,20:39:9
-0.32,0.61,9.77,-0.00,0.01,-0.00,2025-2-4,20:39:9
-0.45,0.51,9.82,0.00,0.00,-0.00,2025-2-4,20:39:9
-0.21,0.38,9.59,-0.01,-0.00,-0.00,2025-2-4,20:39:9
-0.17,0.45,9.69,-0.01,-0.01,-0.00,2025-2-4,20:39:10
-0.40,0.55,9.69,0.00,0.01,-0.00,2025-2-4,20:39:10
-0.32,0.51,9.84,0.00,-0.00,-0.00,2025-2-4,20:39:10
-0.34,0.45,9.86,-0.01,-0.00,-0.00,2025-2-4,20:39:10
-0.17,0.59,9.79,-0.01,0.00,-0.00,2025-2-4,20:39:10
-0.42,0.49,9.79,0.00,-0.01,-0.00,2025-2-4,20:39:10
-0.21,0.57,9.58,0.00,0.00,0.00,2025-2-4,20:39:10
-0.19,0.47,9.77,0.01,0.00,0.00,2025-2-4,20:39:10
-0.21,0.53,9.61,-0.00,0.00,-0.00,2025-2-4,20:39:10
-0.44,0.49,9.94,-0.00,-0.01,0.00,2025-2-4,20:39:10
-0.11,0.53,9.56,-0.00,-0.00,-0.00,2025-2-4,20:39:10
-0.21,0.49,9.79,0.01,-0.00,0.00,2025-2-4,20:39:10
-0.34,0.55,9.79,-0.00,-0.00,-0.00,2025-2-4,20:39:10
-0.36,0.44,9.92,0.00,-0.00,0.00,2025-2-4,20:39:10
-0.19,0.49,9.61,-0.01,-0.00,-0.00,2025-2-4,20:39:10
-0.26,0.47,10.03,0.00,-0.01,0.00,2025-2-4,20:39:10
-0.13,0.53,9.54,-0.00,0.00,-0.00,2025-2-4,20:39:10
-0.55,0.53,9.65,0.00,-0.01,-0.00,2025-2-4,20:39:10
-0.22,0.42,9.69,-0.00,-0.01,-0.00,2025-2-4,20:39:10
-0.19,0.32,9.90,0.00,-0.01,0.00,2025-2-4,20:39:10
-0.13,0.59,9.44,0.00,0.00,0.00,2025-2-4,20:39:10
-0.55,0.51,9.92,0.01,-0.00,0.00,2025-2-4,20:39:10
-0.09,0.65,9.42,-0.00,-0.00,-0.00,2025-2-4,20:39:10
-0.34,0.49,9.98,0.00,-0.00,0.00,2025-2-4,20:39:10
-0.30,0.67,9.54,-0.00,0.01,0.00,2025-2-4,20:39:10
-0.26,0.42,9.98,0.00,-0.01,0.00,2025-2-4,20:39:10
-0.24,0.47,9.67,-0.00,0.00,0.00,2025-2-4,20:39:10
-0.45,0.49,9.71,0.01,-0.00,0.00,2025-2-4,20:39:10
-0.55,0.44,9.96,-0.00,0.01,-0.00,2025-2-4,20:39:10
-0.40,0.40,9.86,0.01,-0.01,0.00,2025-2-4,20:39:11
-0.34,0.36,9.92,0.00,0.00,0.00,2025-2-4,20:39:11
-0.21,0.44,9.75,0.00,-0.01,0.00,2025-2-4,20:39:11
-0.47,0.49,9.69,0.00,0.01,-0.00,2025-2-4,20:39:11
-0.22,0.47,9.71,0.01,-0.01,0.00,2025-2-4,20:39:11
-0.30,0.47,9.82,0.00,0.00,-0.00,2025-2-4,20:39:11
-0.21,0.47,9.52,-0.01,0.00,-0.01,2025-2-4,20:39:11
-0.26,0.44,9.69,-0.00,-0.00,-0.00,2025-2-4,20:39:11
-0.09,0.61,9.40,-0.01,0.00,-0.01,2025-2-4,20:39:11
-0.21,0.47,9.86,-0.00,0.00,0.00,2025-2-4,20:39:11
-0.15,0.51,9.65,-0.01,0.01,-0.00,2025-2-4,20:39:11
-0.30,0.32,9.88,0.00,0.00,0.00,2025-2-4,20:39:11
-0.30,0.45,9.56,-0.01,0.01,-0.00,2025-2-4,20:39:11
-0.40,0.47,9.79,-0.01,-0.00,-0.00,2025-2-4,20:39:11
-0.38,0.47,9.81,0.00,-0.01,0.01,2025-2-4,20:39:11
-0.26,0.59,9.61,-0.00,0.01,-0.00,2025-2-4,20:39:11
-0.26,0.47,9.86,0.00,-0.01,0.00,2025-2-4,20:39:11
-0.22,0.63,9.50,-0.00,0.01,-0.00,2025-2-4,20:39:11
-0.30,0.38,9.90,-0.00,-0.00,-0.00,2025-2-4,20:39:11
-0.15,0.45,9.61,-0.01,0.01,-0.00,2025-2-4,20:39:11
-0.34,0.49,9.86,-0.00,0.00,-0.00,2025-2-4,20:39:11
-0.17,0.59,9.42,-0.01,0.00,-0.00,2025-2-4,20:39:11
-0.34,0.49,9.90,-0.01,0.00,-0.00,2025-2-4,20:39:11
-0.13,0.47,9.52,-0.01,0.00,-0.00,2025-2-4,20:39:11
-0.36,0.53,9.79,-0.00,0.00,-0.00,2025-2-4,20:39:11
-0.26,0.63,9.67,-0.01,0.01,-0.00,2025-2-4,20:39:11
-0.34,0.51,9.77,-0.01,0.00,-0.00,2025-2-4,20:39:11
-0.38,0.32,9.81,0.01,-0.01,0.00,2025-2-4,20:39:11
-0.38,0.47,9.69,-0.00,0.00,-0.00,2025-2-4,20:39:12
-0.34,0.44,10.02,0.00,-0.01,0.00,2025-2-4,20:39:12
-0.17,0.51,9.54,-0.01,0.00,-0.00,2025-2-4,20:39:12
-0.51,0.44,9.90,0.00,-0.01,0.00,2025-2-4,20:39:12
-0.34,0.42,9.86,-0.01,0.00,-0.01,2025-2-4,20:39:12
-0.15,0.55,9.54,-0.00,0.00,-0.00,2025-2-4,20:39:12
-0.38,0.42,9.81,-0.01,0.00,-0.01,2025-2-4,20:39:12
-0.34,0.65,9.65,-0.00,0.01,-0.00,2025-2-4,20:39:12
